AbnormalResources,AntiDebug,BrowserReferences,CompanyName,CryptoUsed,DomainNames,Dropper,FileSize,Filename,HidingImports,IllegitimatePrograms,MalwareFunctions,MalwareType,MatchingCompiler,Overlay,PEiDSignature,Packed,PossibleCompilersCount,UndesirableBehavior,WindowsNativeAPI
False,False,False,unknown,False,False,False,473088,e81bed685fe4f32509e50681f6a96852fe7ad924b25f15f8001f773af0c50483,False,False,False,bancos,unknown,True,False,True,0,False,False
False,True,False,unknown,False,False,False,51488,e8197c4b6cb6ff3329a9043b8eebd2dc2903c35879e85883a09350fc0c62618a,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,TeamViewer GmbH,False,False,False,28672,d521c192c0e28a0a8a09c0f58cb347bf0b151f694a2b17e59cdd69dd9f2f4d01,True,True,False,vbkrypt,unknown,False,True,True,0,False,False
False,False,False,unknown,False,False,False,8704,edd63a823950844008b9205243335e43135ab7f90940790cd22efbcf95dd1b74,True,False,False,femad,unknown,False,True,True,0,False,False
False,True,False,unknown,False,False,False,44384,eddf86eadf9d6687bbba611860ae9be9c3f48f50b311ca6fba946761e1eacf8a,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,86528,edd3ecf91e42711e6a643da3a6ff2d7f410d02535bce736b0cb23f28cf90eb6c,False,False,False,bancos,unknown,True,False,True,0,False,False
False,True,False,unknown,False,False,False,43424,df4b0ec3637941cebfa11d11651016b22f41c91c9aea12fbb9a8ee1540748f9d,False,True,False,hmir,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,25856,df4070ba0e4611849624e16f9b5658481946cd80718819412373b7c1519f63f2,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,217088,ed0cad8e9ec9320095736d4df5a769409350a7f83aacb5ac9ca41270afef2f68,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,False,False,29088,ed00555696fad383da93c9e343ce54271a740b7a2683422871725e931770b5a4,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,2944,ed0197e351ed43cf86c7f050231739fd4510ab27c106e6a48f2e29ed4598568c,False,True,False,rootkit,unknown,False,False,True,0,False,False
False,False,False,unknown,False,False,False,28448,ed08aca63bb1136fcb1176a9f574c8ecc089a30d9e637bdc4371a89b70de6341,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,True,False,14832,e5ba75dcc2c99def9c9958d77c76079596f5f69867481b56275a5b2f36519209,False,True,False,haxdoor,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,49536,e5bd3836a58cc4c733c29ac4d83f5822aa4cc0a1eba169182b233af2fd05202f,False,True,False,hmir,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,28416,d4b59a87cd5ede6ec7704c57642275b28fbb829170b8d80209c0635da32cedd8,False,True,False,obfuscated,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,5888,dd772e67aa62b6ddbd550fd3724b9031af0c496f5594e8a1a4e66aa32ebb292c,False,True,False,pcclient,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,29152,c16c618e188e5d14c465a41c8fba8c417c4b6ac28a350b4980c40d45a253746d,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,25312,f13fc3cee81667624e2d87ff30e32699b23f56a90634c229f85aad35e588965b,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,34080,e71b8e0359ebe820213a0935aac59927b69bed1db6fbfb75f74551ecb2260996,False,True,False,rootkit,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,28576,ef1ed7a4e889d0214a770c1d1a5fca7f250ff77cc5b8b3bff2cc85a4d0490c1d,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,49184,fcaf12519ed701d688fa9e7b85d61058f466463aa7c3053fcb6824f1bab2fe00,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,28544,fd33ca729cc3deb8bf4b729ed84d1eb08f8bb6e529599c4cd9a02421fd717d2d,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,53760,fd3d55f4924596cd8632a888b65666d5e7088cdbd8b914aa045cec99cb8b47be,True,True,False,dsftnbn,unknown,False,False,False,0,False,False
False,False,False,Microsoft,False,True,False,211799,d3590c327f226606d2f65a6d030f0389909adc7e97d431aa8dd99871dc0aa6a3,False,False,False,murofet,unknown,True,True,False,2,False,False
False,False,False,unknown,False,False,False,28896,c5f3b70c1b816f1d370da5a6285d456aae94301b366b78e640961a81f54462a7,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,47968,c5ffc1b504417139547a53c6ee00dab5e94d798219781171a3a25178e10f3d1e,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,47392,c5fca85352d6c4f4b8b12f5b25db2f4ad358c56428b085c784bf46763fe56222,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,12992,c432e94852c57dfafe87298a26e412da0b8a63585676fb10118fafd039580fef,False,False,False,hanlo,unknown,False,False,True,0,False,False
False,True,False,unknown,False,False,False,48800,c43e894b1735d5b2840a90ff9c64713c6697622fe117afef82b4742d30a63892,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,172740,c43a5328178398812504a96ed6d011b3b7b6bbb5ba5e8dd15a9b122bc96ca1f1,False,True,False,rootkit,Microsoft Visual C++,True,False,True,1,False,True
False,False,False,unknown,False,False,True,44544,c0d2a6af7afbd2a2b14750b03a78cd6f111854062eb5c76891be4b29b98ff4ca,True,False,False,startpage,unknown,False,True,True,0,False,False
False,False,True,unknown,False,False,False,164100,c0d51f4ed9dc466923276c16c0ff830ea214cdb73560ca1de453cae8e70ecf13,False,True,False,adware,Microsoft Visual C++,True,False,False,1,True,True
False,True,False,unknown,False,False,False,28320,c0da8c9a30ddb52dec7a7dc7b1392540936dbe60382016ddcb827f8ed3ec09dc,False,True,False,rootkit,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,26816,c0da79b400f831a582d096cf6cd1fec45ed60481b00008e5caa26afa8b5ba3a7,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,112640,c150d6cfd0337728eb2b3f0e705c2fc3ce935e8a9d255273cb1964e1412f9f85,False,False,False,bancos,unknown,True,False,True,0,False,False
False,True,False,unknown,True,True,False,1488878,c15da2e5131c5ec21195e6c319b83b034e99855ac615303bc23594f763cb77b8,True,False,True,autoit,Microsoft Visual C++ 6.0 - 8.0,True,False,False,1,True,False
False,True,False,unknown,False,False,False,23808,c150049ef69ddb3b9793cad88cfd489d344ffb25056f45a1191435b713d5c3c7,False,True,False,farfli,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,22752,edc92ff2b8f4b2c3a894ab4f0699130dc03a46543da77ccceddf55aa4e0e9ee7,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,97280,edc6f4f65755be2d3a43ed86c2f3b905dff84a2a3b9d9d5f728141f5aa784a47,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,True,False,221203,edcf0240f911aebd52475b548aaaa5b905180b1e88672d9fc8acd3cfcfb87759,False,False,False,mofksys,Microsoft Visual Basic v5.0 - v6.0,True,False,False,1,False,False
False,False,False,unknown,False,False,False,28672,e229e5d9935afce8cbc1a7b9bdefc3b7d67d73defd72143a3f41e9377e0d24d5,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,308784,e22c2bb643fefec1e9972486e694989006437af6b5fc6f6549edb0da43fdd741,False,False,False,slefdel,unknown,False,False,True,0,False,False
False,True,False,unknown,False,False,False,47584,e2271c87cdef43b5e88db76584377e6e008cffe76a4d9beb92c31856fd8c3054,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,16384,e22ccb43043ba800deac042eb88ca2ea8147fb45db7f05a02fb44cf4bda5453a,False,False,False,msil,unknown,False,False,False,3,False,False
False,True,False,unknown,False,False,False,23776,ccee923ab15806defdb26f071979089cc2cc9013de6cce9d35d427c7c9cd1346,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,28768,e032a46192f34bfa33561734f009127bd47f0bcd146af8281deede6716a73081,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,8576,dde1515508082ec1280da91d17d69b6b9377a4d189058e486ce7f29b507a707b,False,False,False,goldun,unknown,False,False,True,0,False,False
False,False,False,unknown,False,False,False,28640,dded74660def57432251d97c39443007aba166bb1a40f80fb2474ccbd52e9b03,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,性吧,False,True,False,1572864,ddecf763d0eb8c79b39d7f3154d7e8694e40e4f8aaec6b0f9fdbf000093b6813,True,True,False,adload,unknown,True,True,True,0,False,False
False,False,False,unknown,False,False,True,389120,ee3483dca2fd3748e20954ddc38bcdda59cdc67d6d47331a3e2b9ee7e5f686c4,False,False,False,kazy,unknown,False,False,False,2,True,False
False,False,False,性吧,False,False,False,152064,ee3cb6a4cad984457d68d62e2b920d653ced37b77ba67ab0ea4724c6fb0c2d22,False,False,False,adload,unknown,True,True,True,2,False,False
False,True,False,unknown,False,False,False,22912,c31577995c94706c9a10f7f1fdb0f4e702cee9d14df3a124588abe099d8d3fec,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,Opera Software,False,False,False,258560,c317d69aeeebb7b543dfaf91d448a57aca3b08104eeeb9405247b2aae43836a1,True,False,True,shiz,unknown,False,False,True,0,False,False
False,False,False,unknown,False,True,False,389637,e4dac7825d175df2b0c87a53a396abb2c5ee57701793b1a26dcc70ee7bc1d24f,True,True,False,farfli,unknown,True,True,True,2,True,False
False,False,True,Winrar,False,True,False,133857,e4dfbc5aae4f816df639813e20b7204dc09d01023527db2d8b52e6e80cd54346,False,False,False,johnnie,unknown,True,True,True,2,True,False
False,False,False,Windows (R) 2000 DDK provider,False,True,False,17024,e4d97ba54d3eff769639b5b2e86073f967677a5f05471fef05a79ff1c09fd1f0,False,False,False,rootkit,unknown,True,False,True,0,False,False
False,False,False,unknown,False,True,False,172053,e4dd35df2bd9e0e5272092f7c8858f791abe84fe3b32ac97578fba204f6ea95c,False,False,False,razy,unknown,True,False,False,2,False,False
False,False,True,unknown,False,False,False,202820,e4d931c41c638e4d2ed8321c518702f8106576e746f43df15f8dd7adb9a45b25,False,True,False,adware,Microsoft Visual C++,True,False,True,1,True,True
True,False,False,unknown,False,False,False,195072,c8b7b5175132682bd38f301987816363a119333e8aa5fa629c2eba71a3aeb43a,True,True,False,buzus,unknown,False,False,True,0,False,False
False,False,False,unknown,False,False,False,29120,c8b4ceb248d03a0047a6b4a3e59ef128a6575c48d1b27b69fbe18d01977dc1d3,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,True,214528,c8bc3a89951fb510f76f9c3eba51db45c14dc4e97299b5bfad4c24ce6db31f34,False,False,False,amosx2f,unknown,False,False,True,2,True,False
False,False,False,unknown,False,False,False,29024,e2639ce896580e3e287361c10e614abfb794a14a0038630c1466fd6e7839480a,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,6647,d943eb450175f9709e98aa4f8acf53339d1d9cfa63dba76551b854a5a6a3860e,False,True,False,ahyi,unknown,False,False,True,0,False,False
False,False,True,unknown,False,False,False,174084,d94c604beced262823faf041aa8451c80101a90ee7924439b154579c5fb0f227,False,True,False,adware,unknown,True,False,True,2,True,True
False,True,False,unknown,False,False,False,47968,d946c3758a0f5e409a93a7ff1556a5b1a464e8b7eeb062d1ab812acda975b14f,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,5360,d944ef0d832bd562f85f3a549eb696119304976b4a3ead2a4287ba50bc500b7a,False,True,False,goldun,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,3952756,d941a5bc02bb687a0b27641022548d0165f89d462f1a925c94e709a09ca1db55,True,False,True,archsms,unknown,True,False,True,0,True,False
False,True,False,unknown,False,False,False,26944,f3bd794439ebebd92205b5e6284078f57b00859bc69d21a1a543bc02a78ce1f1,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,50688,f3b5b7d36a58f29a87cb89e484e92b823991e2e69e65f0fad2970162686df105,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,567808,f3b63aca52e5fdc1718e2cfede88e8082a117088b434ea723b3b84912943c9e3,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,False,False,28480,c10b1d17991ca0edc27d76396b1d51526b1f4421ffdcf0252ce2b82814d31939,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,Copyright ? 2006-2009 Allrights Reseved.,False,False,False,305674,c102fd45dbbb234cf518f85b060e120c6e3b3349da87d78d6a5e9701b5f0e900,True,True,False,adload,unknown,True,True,True,0,False,False
False,False,False,Microsoft,True,True,False,264216,c1025206e145254d708cb34cc4ebb04211768974ed701551c8a08f9da2d07ea0,False,False,False,johnnie,unknown,True,True,True,3,True,False
False,False,False,v,False,False,False,450560,cf48d6c88d40e7e09cebd03cc33d1be0c2d1d619c93a2cb87b2b5317b72e58d4,False,False,False,lurka,unknown,False,True,True,0,True,False
False,False,False,unknown,False,False,False,28864,cf4d0c795945c3bd59d56fcc13361512fc92a9228bc82a24622ce7ddfa61aaf7,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,173444,cf4875761ce7cb68b255e66cded227598b9ada7ddd27b1fcb6820eff0a21ee23,False,True,False,cinmus,Microsoft Visual C++,True,False,True,1,False,True
False,False,False,unknown,False,False,False,455168,cf40a1d84e89c45b82f776d15428a5afc8e528a8e5df58c8d48aff5492f326a6,False,False,False,bancos,unknown,True,False,True,0,False,False
False,True,False,unknown,False,False,False,133760,d5c349cf7100532d51378176aa82f567bbe2a13f39e2f1e2bba0681314fb1374,False,True,False,rootkit,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,29600,d5cb4abe7449ac07db85eb885b32188c211a08686075c3aaf5cc10b82f24a6b1,False,True,False,obfuscated,Microsoft Visual C++,False,False,True,1,False,True
True,False,False,unknown,False,False,False,195072,f8d9b07b768b544c5ae3dbd5c620a6452f7028c0ce8d8a1a267dca4e2eb9fa09,True,True,False,buzus,unknown,False,False,True,0,False,False
False,True,False,unknown,False,False,False,47456,d8f6eaefd1bca2b692b8f7e37ca1f6cb611ab4b615d7397da987277738aaf5c4,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,29184,d8f3263c46f6e10d74079a0340b9ffbc78c3ecc4d986878d6810535b011ef8b6,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,29216,c3f404ce3a67796b3a363d40e3085eba6694ac7ac367e0192f5ea96cecbfb7da,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,28800,d5dbd13b3ac16a6f812cc3be7690361fc412898ed919c8df042c8c25e05d9ecc,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,95264,ea81f2f99b8f237be6164a5325d945252b8c9fc50f5962f8285d95ad12da8bd1,False,False,False,tibs,unknown,False,False,True,0,False,False
False,False,False,unknown,False,False,False,286426,ea839678c86de230b43cec2ceb2266ce1b9f8b956b2d44dc2c18998e27a132c1,True,True,False,banbra,unknown,True,False,True,0,False,False
False,False,False,unknown,False,False,False,6400,ea801918565c8c74f1e85085e5352ea354a149f5e2c4fd9aabb67e0c8761cfb3,False,False,False,rootkit,unknown,False,False,True,0,False,False
False,True,False,unknown,False,False,False,205316,cdd262215a653cb775728b3ecfd0b5a473ef0ca649be2f15608f36b410914159,False,True,False,cinmus,Microsoft Visual C++,True,False,True,1,True,True
False,True,False,unknown,False,False,False,47456,cddf7010ca072e06fffdd65343f83c187771a86416a17b0ba919c424e233c949,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,236032,cddcb88c11e37b7d35864f352a3b4da9e4ec3820cc7898e1b029334729bba5e5,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,False,False,28992,cdd7d7af08c29a2ad8778ec8be013db9df2eb3d9b9560fd22950ae98604a8b16,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,True,True,False,163328,c6266ffdb2b90a7c838910813441801e85fbe4dfbe895efb496e1056e4e38639,True,False,False,farfli,unknown,False,True,True,0,False,False
False,True,False,unknown,False,False,False,26912,c6238d960283772abe3f86e4b71176080da6fea911ac6005e487e050a4d793f6,False,True,False,hmir,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,28608,c6260885e2f4649c6a5ed1ce3559b04735c5238a89042092015013eef7267933,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,28768,c62a0a9a41647320b609b2fcf9117d4b6267cdaa93c5ebb49ade3b352f0e08ca,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,22784,ddbfafaef69df55d04f12ed9028c7fb89a1cc7f0f5f6d3625580b2e6b12c6d0f,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,29088,ddbabd85e7c03ac72d303ce76df5a3641c1477eacde5f4380aaebd8f0796d205,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
